scenario_id_num,sbject_id,stable_start_index,stable_end_index,subject_is_sdc,speed_mean,leaderSpeed_mean,spacing_mean,spacing_stdev,speed_var,leaderSpeed_var,spacing_var,Position_num,cal_acceleration_mean,speed_std,leader_speed_std
941,1237,40143,40242,0,0.1253993193653973,0.0164214982674723,9.770752483248083,0.3986491551795706,0.8493889903470282,0.1773350867443571,1.9797165559897465,-100,-0.0898901122556216,0.1431664064979039,0.04010119022407812
941,1237,40243,40314,0,0.1083410446258015,0.0006864717053481,8.90828065786552,0.1852326958454134,0.4404119889904381,0.0017779734603064,0.7065066650002976,-100,0.0472792415369856,0.08468109119629194,0.00038513450298522197
955,445,41595,41643,0,0.1235136436419144,0.0008106140938791,0.1667343512112119,0.1139218645322368,0.6092088234673901,0.0040024410292866,0.4498658482152954,-100,-0.1618579786390439,0.11825134321100135,0.000754346238035869
996,3283,42781,42819,0,2.773208429620593,2.3077735472278795,15.359820480914555,0.5342479219899462,0.4395790276096076,0.7463637865851052,1.981366301947796,-100,0.0171886375267765,0.11694196418088172,0.1963934230995631
996,3283,42820,42851,0,2.663419802098382,2.152044415914364,13.177000026454738,0.6002521357373034,0.7669078065316444,0.3788483411402858,1.979883090990988,-100,-0.15566713733451,0.17829663524062772,0.08948984241037534
1052,967,44114,44159,0,0.1002424581542676,0.0821039229309539,8.897865855119884,0.1705996479572672,0.2347815484408459,0.8188185260617122,0.5631832940394172,-100,0.0069570855328311,0.05817873042404611,0.19776544366520926
1052,967,44206,44247,0,7.468314323407054,7.1602413080869685,12.627189541521169,0.4339859628253903,0.8838368188767811,0.8066291436920441,1.6212870906639196,-100,0.0767159293592891,0.2052373442535031,0.17651989942217955
1070,33,45257,45289,0,1.2312810979154925,0.9119672777067448,11.387911967531725,0.3728289899317167,0.7779490796824408,0.5804187476456739,1.2191675048092383,-100,-0.2138445384699074,0.22745249573654588,0.17213943565982823
1070,33,45290,45329,0,1.206227869566382,1.7878048805225069,11.787736271853902,0.5040828759858952,0.8626663073420926,0.7708626929658624,1.9747844999068784,-100,0.1095706840998083,0.21128471855909764,0.25495901778330693
1097,214,46055,46108,0,0.3821813719128342,0.0027163518357732,1.5518242173915702,0.5259308252465477,0.6395942205720488,0.0211189428629468,1.9835054962044143,-100,-0.0677856599299881,0.1458966998098561,0.004945217330515612
1097,214,46109,46139,0,0.2083326473747784,0.0006544460522086,0.1775962352796775,0.1726968143093261,0.453117372467205,0.0010833110327607,0.5738193388910405,-100,-0.1243363184813029,0.1448691433411585,0.000298612702620206
1104,474,46458,46490,0,17.17111203164498,17.18149086080111,22.17811455903536,0.3075976391313171,0.6639336052758402,0.8796203050710005,1.0306237986359754,-100,-0.0685060942147325,0.1845446132790883,0.24757255336903114
1123,987,48070,48155,0,0.1385665018320935,0.0611108252892504,21.592692655848214,0.2892925474267505,0.8815533309106681,0.2955553856846521,1.55452191459365,-100,-0.1171019880903859,0.14334082614885166,0.06852065924547489
1130,553,48509,48600,0,0.2277399556808562,0.0111444587314389,0.9303463764837824,0.4667175641428124,0.8000541829165766,0.1771890665163901,1.9998753526872413,-100,-0.1031940916180142,0.19837359689954373,0.03124403576200575
1132,1981,49018,49102,0,0.1894122329674284,0.0252969964532392,15.094109574320914,0.3348470879200644,0.8995257233148313,0.5723404928292999,1.4134625599307515,-100,0.0898338138603162,0.2620611267981427,0.09678805406109009
1180,1000,50709,50739,0,8.339893489366693,8.553173078735423,21.11254941649589,0.3545354057054132,0.8826393838754756,0.4851518150721894,1.8306591554046852,-100,0.174785290647252,0.1833229655327559,0.171869776869247
1217,155,51788,51893,0,0.0398850872822414,0.0301607747649598,9.2677571106695,0.0894603515270433,0.1663684433556424,0.8236097114600384,0.3637053713074838,-100,-0.0120196115977226,0.031758061487969724,0.12498045661744046
1325,1032,56861,56905,0,12.697230260079696,12.264345177515017,23.525567175376292,0.8546267141442999,0.6207456050196463,0.2278076026509374,1.9877802051482012,-100,0.0647963337696082,0.169330137239484,0.06672560892788225
1346,1751,57783,57836,0,15.790169844930244,15.666357767740063,17.435686537512186,0.1413306037450728,0.8347153322269687,0.0766956067088973,0.5182187124308903,-100,-0.0040217865148176,0.19732440990109984,0.02020090080032023
1347,503,58405,58436,0,2.424644260317192,2.769828499201212,8.608540229098422,0.4234261682965955,0.6772215280550422,0.2740395886223994,1.889713430533206,-100,-0.2092475294788026,0.19724247314468493,0.06086438770789708
1352,41,59375,59407,0,1.3041300865103391,1.2740132262736212,10.240870266243636,0.1524408054688632,0.8508514540464138,0.2947432374952257,0.524271653147121,-100,0.3164719375185351,0.24442428469336966,0.09051878263155273
1381,452,59790,59875,0,0.1007872560645252,0.0425102735944116,9.3909882237497,0.1335069826844073,0.8841262090009451,0.847398106128211,0.7125890032307414,-100,-0.0902624186644122,0.17635719442256872,0.14899588912091355
1394,321,60465,60527,0,0.237247905160014,0.2023749927127828,4.050625052954273,0.2648653086798063,0.8916515690149024,0.8685596809035765,1.4033420238629142,-100,-0.0086460918620908,0.2667737316077277,0.25931715590740245
1423,1564,62603,62685,0,0.1123613601399864,0.0031671055186264,0.2064599099855296,0.1480956398894549,0.8726877445854939,0.0293363129694033,0.7599167654948158,-100,-0.1065732014720868,0.1675022890498837,0.0068566375583077165
1443,279,63056,63100,0,0.0863540517429574,0.1062114896644687,12.101778271899896,0.1451166087929736,0.7652096323773839,0.8997179918446765,0.7394499242298522,-100,-0.1676371552122436,0.15736501409421277,0.2308517982209519
1592,339,67503,67533,0,0.2212216437617038,0.0005870620890422,0.1399025309430424,0.1498726550871856,0.7451920994877551,0.0009695421629815,0.5593048701061192,-100,-0.1963903913054782,0.22651999266556933,0.00025733590195525053
1604,913,67818,67862,0,0.1910763663559811,0.014223426605634,0.1737249635978791,0.1637361851689016,0.8848838611629665,0.1628276037609032,0.7085714254668851,-100,-0.1679361823042656,0.24162836499763893,0.03309068832756727
1748,44,71736,71823,0,0.078097380980158,0.0339179816753029,9.127802420165937,0.1356700009274408,0.3757683440882992,0.7644496794214647,0.501955083947605,-100,-0.0404282508689765,0.061792640559183695,0.12853335287400464
1778,763,72223,72263,0,11.433700994490492,11.648242073820066,20.961898616528472,0.3266212683542244,0.7478834729535802,0.3397879123746143,1.2057574798005355,-100,0.0736857312182372,0.20998761547277728,0.07383400183605156
1826,21,74628,74672,0,0.1217305702008311,0.0957029830407578,8.301725681118793,0.0825397678963158,0.575878148195642,0.8622460038799945,0.3886282578808533,-100,0.0742288778844134,0.13789836812563275,0.21124785616119962
1855,17,75135,75182,0,18.750345577630306,18.79128841785085,13.150492138481347,0.0859581634247649,0.7003324383737493,0.596510596327338,0.3377691916629839,-100,0.1780113116144451,0.15079895410171654,0.16995048937818516
1855,21,75024,75055,0,16.162113803127845,16.530039488035914,32.76681862968229,0.3753850037571628,0.8597486857521908,0.8442446261016521,1.4146423184290526,-100,0.1227776580479134,0.2610248686753307,0.2557100284457379
1855,21,75081,75115,0,17.72599708858187,17.915136188707965,33.786435716474195,0.4033763530361738,0.8846449176381626,0.6484468153013445,1.833919241727912,-100,0.1660340927665224,0.21076929081002965,0.22488787371996014
1871,439,76371,76414,0,0.2070997833787718,0.013935498789769,0.2165303747263136,0.1892977169407603,0.8398992347145234,0.1045188659058652,0.7727700752232629,-100,-0.2087043711711265,0.23077776224934984,0.024710235611096722
1919,601,76783,76871,0,0.1144750007681459,0.0434307643385896,17.854544805571184,0.2591134811681618,0.2960850131625807,0.8561504224305099,0.8914104898113102,-100,0.0051131279386145,0.06951749900160589,0.1503046660768111
1938,1553,77379,77410,0,0.074405810072453,0.0964350661023887,8.488972449660652,0.0920197841574044,0.3706067469709777,0.843998396036122,0.5186708617320086,-100,-0.0053498196165601,0.0682053769789968,0.2166154730566583
1949,171,77777,77820,0,17.915311884117084,17.79996489439416,37.58075036021944,0.0753402973616135,0.7539759973340878,0.6978136038007463,0.331924022076052,-100,0.0166225099955718,0.16242923415416394,0.21956655748640955
1949,171,77888,77953,0,17.849388671351164,17.924805086451205,37.88575432178854,0.6971348477249457,0.8935612129153476,0.1832683432859774,1.9999968596726347,-100,0.0752737443284979,0.18776939661097247,0.04393077411072652
1964,2488,78789,78819,0,2.4954992327580983,2.586061963188389,12.214219264785594,0.1882103556023966,0.6250491075808071,0.8542396188562686,0.7541093026401615,-100,0.121032255413101,0.1609907528778696,0.25413722091445146
1964,2488,78847,78880,0,4.447060066227354,4.632236677991276,16.443078180850968,0.2575629405978621,0.7809932861821012,0.8818361352816346,0.7229422084808697,-100,0.2498623673178009,0.16641203507675828,0.2170273833380108
1964,2488,78938,78969,0,0.4353141450796585,0.0355569548078983,0.4734415815395602,0.3922565895543348,0.7660044807040781,0.1505522762620204,1.3028598490085248,-100,-0.2920824198141272,0.2317887575317023,0.05088227582063529
2011,2200,80633,80669,0,2.2620394942141493,2.298474355320957,7.934592096551953,0.4572223710542494,0.7423631383545057,0.7423845499165314,1.8388058341287987,-100,-0.2587526031176566,0.2115347326175128,0.21013457326742754
2036,703,82506,82546,0,19.346497908725784,19.38852215695716,27.335472158233664,0.4799063204764373,0.8172815839496614,0.8585610783069306,1.849183514090612,-100,0.1068883411282218,0.23086460895069452,0.22423108801296046
2045,971,83029,83168,0,0.0637357288718165,0.0263598326716497,10.03951495391392,0.2243951874722945,0.172119140625,0.7952254714074856,0.7816718385287587,-100,0.0001705464678899,0.03904980090837683,0.11448423588972285
2067,1124,83990,84069,0,0.0732075670378707,0.0566165538953648,8.92523130816487,0.166078622169002,0.2568522234845867,0.8872216845340791,0.6058077737467222,-100,-0.0223344355018471,0.06077317843751912,0.17216175317920757
2097,1514,84586,84694,0,0.0846303513533551,0.0765856778580379,16.82977728104886,0.2063701370066561,0.4151512962370969,0.8704496461454753,1.3243373420478814,-100,0.033526932786322,0.07394930666101118,0.19514653333791146
2097,1514,84725,84784,0,0.1720751160687383,0.0687895827509793,8.901648580732273,0.2859568483448758,0.7324852854757209,0.4120563704043445,1.20176723932002,-100,-0.1368322511636671,0.1850304159922333,0.11653430910052898
2114,382,85798,85831,0,4.41339812352274,4.562891036751358,24.36103112284172,0.2644609023716832,0.8972195326040575,0.3385532512858829,0.8779764988520498,-100,-0.2776149811187252,0.2337234375185209,0.12018873301862834
2238,2431,89274,89305,0,0.6549167073559388,0.5774027564827435,1.3966480352644792,0.5862399262262405,0.8845613282229016,0.4157127298706417,1.9798295642050605,-100,-0.3408174303005195,0.19614521602511237,0.11768755605121418
2238,2431,89306,89384,0,0.0704714377001043,0.1423154217906939,0.2345108911244988,0.1282915618178593,0.2635461620889435,0.3880123272630101,0.4908790958732461,-100,-0.0286604205550146,0.05201383577123121,0.1406316999113662
2272,1104,90492,90562,0,0.1160044607424412,0.0019075141855755,0.0112283675310471,0.041187429508383,0.7099433717815451,0.0332657638478198,0.2473598874247337,-100,-0.1249684525160099,0.13287335632402572,0.005329156144271731
2370,497,93689,93735,0,1.24915267440966,1.5598672694677622,8.500289548785336,0.5692042059966598,0.6706280408357291,0.7876771705697605,1.8568435206883975,-100,-0.0054908736927557,0.1851552542645499,0.23435411679835774
2370,497,93752,93786,0,2.276130515135641,2.6628186245361603,11.746876183792088,0.2864936597677645,0.6255240471017847,0.8318532530086116,1.28447422597886,-100,0.1818714198839823,0.16097890881183433,0.21898132617795632
2380,398,94697,94784,0,0.1234570982040228,0.088107488988782,8.649142602850858,0.1881061481281506,0.6847089118343009,0.8902172457131721,0.8611152227014074,-100,-0.079863730674397,0.15130764897712723,0.2086628220748894
2445,3060,96853,96893,0,0.7545298707489113,0.6617877219428384,7.636035730542121,0.5194777647539294,0.6792377396096079,0.8771741868763344,1.8741412301662972,-100,-0.124532306363388,0.1685300521645389,0.23305847310613026
2446,1324,97311,97344,0,0.3531503178734326,0.0064365187202016,0.3179510772182273,0.3229335706330101,0.814505527274183,0.0274167266224262,1.0745921019971552,-100,-0.2675321691869708,0.2548037208411933,0.00914310928998452
2614,90,102688,102821,0,0.0523876363409858,0.0618478068790073,19.652564407929944,0.1616752662632244,0.217315671709143,0.8922211034448029,0.8935291532488314,-100,-0.0054577478091376,0.0406854021249648,0.17913995929895335
2651,41,103720,103778,0,4.881863080305126,4.892991641434303,13.088181070156146,0.1738458936149481,0.7716648389662977,0.8545659620702173,0.7682207764723561,-100,0.0766335028487152,0.17087616480698942,0.18240958164555554
2651,41,103804,103842,0,2.89621716909522,3.121129357722671,11.270737415782964,0.4359633152187541,0.889906673981617,0.4322875153752092,1.9759671773035024,-100,-0.1921928595790173,0.22487643027999166,0.13091396299926117
2682,738,105100,105210,0,0.0485959386860287,0.0407713119580816,9.210570375422304,0.1166763445237194,0.2933720129769698,0.8911943937018445,0.5000315891027203,-100,-0.0082294757501193,0.04874718947175993,0.14832739525068336
2715,671,108527,108637,0,0.1024059945208368,0.0273270973744297,13.878826792730637,0.4283919601149923,0.7229201376297557,0.3935803690782734,1.9981267786915176,-100,-0.0577774641690573,0.1645718995982328,0.074551766965813
2715,671,108638,108689,0,0.0454269843634807,0.0606375853106374,13.489815994447213,0.0959380793577624,0.1206539075408441,0.7954314826170741,0.4972916430152008,-100,0.007770082425296,0.026789552803865743,0.17170617404899507
2725,1238,109753,109783,0,20.660482783633604,20.13015207490364,42.98812018743353,0.3872722919179183,0.78533093097316,0.1124551881764155,1.1839412596200845,-100,-0.2969416465514523,0.2291832933522066,0.0387724394764883
2806,51,112313,112343,0,0.3330756198273357,0.0334960602756996,10.37399191103663,0.2777235307281098,0.8757383357866695,0.2385385388742092,0.9372321346651198,-100,-0.3442719325174207,0.2705541313270375,0.05761837247849734
2834,647,113842,113880,0,0.1833548581050325,0.0008844132034599,0.1274830892191067,0.1462491650159565,0.8932391541581312,0.0020338582705381,0.583110614690962,-100,-0.1879112557611494,0.22667639175285248,0.0004247730215873829
2916,631,117365,117406,0,0.1372568106953193,0.0101749625732691,0.104500735794758,0.1014804328329992,0.7849711083212171,0.0878099230369679,0.4482478333657214,-100,-0.1444439627198916,0.1878537690336177,0.017538644431812668
2922,726,117883,117948,0,0.1100351490613034,0.000635427858921,0.1870093866519371,0.1277882303470558,0.788299982657083,0.0022485991101258,0.5920224359096126,-100,-0.0881434558759114,0.156036088036109,0.0003925865586297306
2991,495,119759,119795,0,0.0837735600912684,0.0917370896483448,9.524907279564625,0.0716487981676251,0.1670267785198407,0.7937146341213187,0.2535075050968487,-100,0.0206112708449756,0.04377367711111641,0.20321715136159652
2999,300,120698,120803,0,0.0533789013759176,0.0309664109871403,9.46417849175932,0.1379751485576111,0.3453225890327019,0.7900594448311594,0.4970408481999104,-100,-0.0013776111533621,0.04189484606377699,0.12092636004866567
3023,3447,122954,122994,0,1.9740918620156416,1.67826810340505,10.94554982879181,0.2820740413586046,0.8883313150612158,0.7173103760090613,1.2000066483049388,-100,-0.2625285867882951,0.19709197130188047,0.2226955097545396
3023,3447,122995,123031,0,1.190229192240371,1.1017927886563768,9.898695360325451,0.1860426412679715,0.7097745310710184,0.85164467650586,0.7345858565963983,-100,-0.1560847098068208,0.17063426610230367,0.24989826046541286
3040,192,123454,123499,0,0.1411926969064494,0.0888551291658084,16.16903923840785,0.13221806099784,0.4464783413742261,0.8191603785210645,0.5551480159294542,-100,-0.0392718256995458,0.1092258049411794,0.20437947740407156
3089,770,124468,124501,0,0.2906709060482042,0.2236184105314209,0.4011755281627765,0.2479172740416615,0.8934189749981284,0.7973266942593568,0.8832029026714945,-100,-0.2408644203902904,0.2983316372371324,0.21442809409156122
3156,1886,126532,126590,0,0.1838884939013151,0.1257788501270258,14.145901469124489,0.2093836726787813,0.8712464963877156,0.8714257457810906,0.8642777793193162,-100,-0.1723222301291726,0.2041333605530992,0.23431220524848473
3176,151,128719,128772,0,0.3882342011688585,0.0007281589384488,9.464008587976156,0.5597772522585022,0.75736517269987,0.0016795968017155,1.999546072530741,-100,-0.0871351771806988,0.14593865689499952,0.00044966323572371534
3187,6,129640,129679,0,5.436629550685804,5.1274577615785,14.22002065422039,0.43499632344891,0.789528367797228,0.8103981515920458,1.5264626518972957,-100,0.2673008395625267,0.1831722219834444,0.24922671981870476
3187,6,129721,129775,0,1.89523275708854,2.006404047256289,11.504985266371786,0.4033907284261932,0.8765664881964024,0.5055228401352307,1.2695131220049216,-100,-0.0218377921377609,0.20977056892678933,0.18389034779026622
3190,1512,130816,130847,0,17.1520754636611,16.880983725508933,22.36918555030252,0.1414820940847383,0.8347334945835492,0.5330880878875561,0.4956899323059538,-100,-0.113008510266203,0.19283116146121537,0.18596511305826816
3208,1645,131704,131826,0,0.0696420416494562,0.0285615097712642,10.307994906295596,0.1999868725884888,0.3007571966288475,0.8569550327124204,0.7462100070581545,-100,0.0004991009334497,0.05109181977130223,0.1245227742167096
3283,1229,134502,134651,0,0.0785924373062222,0.0261872688627887,8.086286800623927,0.3229937288946726,0.303465920071818,0.89412513568841,1.1182656690528647,-100,-0.0021238616892495,0.06054638048270476,0.12174041037179358
3299,5,135320,135385,0,0.2994492664588281,0.0651065326481519,10.26350266498351,0.4411835429788915,0.8837924114734651,0.8221297392442604,1.7260572743020006,-100,-0.0647687373407498,0.2931974193066245,0.1683617378775553
3346,0,136980,137114,0,0.0613430136777894,0.0287138249952947,9.409658635076768,0.1849342438604777,0.25390625,0.8354652902276496,0.6758199687682893,-100,-0.0046334958458612,0.04925608696377155,0.1219781976486976
3369,1006,138394,138440,0,12.458622040107524,12.4484820069351,24.530152733933107,0.4673305518692077,0.7608290427894904,0.6842994430936997,1.4154537415079105,-100,-0.2103730405735045,0.19351922744171302,0.1501064365910455
3389,855,139434,139516,0,0.1030684423004862,0.002826367001591,0.1982705464507491,0.1268346957661255,0.8522590813583644,0.046897702707633,0.6854989574989453,-100,-0.0890365478138814,0.169629224409751,0.007782718546526427
3408,885,140991,141103,0,0.1120574262206754,0.0724774739912322,9.35116618973622,0.2642050042675481,0.3532439594080941,0.8722455421070312,0.9141236336102292,-100,0.0073174475237751,0.08568989993301081,0.1926048418398973
3471,3025,143241,143287,0,16.815844879878753,16.638932454098075,25.540779130386216,0.500645649280286,0.8096258148328843,0.8868863121924981,1.602533820590299,-100,-0.1283737260501549,0.24849667064665956,0.21775954471401857
3560,486,145304,145394,0,0.1199264709436911,0.051026287015807,1.4017520560936816,0.152863483861358,0.7715457915958954,0.8435080026347481,0.9541666618449856,-100,-0.0415687862195894,0.17524481029693553,0.14733903730405826
3564,1734,145967,146025,0,0.0405853217553223,0.0967965405491413,9.247142382720511,0.094773044193433,0.2141768769478644,0.8809854877301437,0.4094975308653961,-100,-0.0053939603150884,0.03414721453057507,0.2253967486562524
3634,718,149016,149054,0,0.2139639704431922,0.2339474267182931,9.084721060289606,0.1472598821749692,0.8492835535668636,0.8234805480827508,0.6568570750768465,-100,-0.2956130346520664,0.2385533076836548,0.2110579495148599
3649,49,150503,150541,0,5.943467458353978,5.602438213122462,19.25069680706153,0.4730734349999956,0.8192889707172446,0.1777777548950583,1.6080162703938576,-100,-0.0930238435144267,0.20659536085476235,0.04859095043952765
3649,49,150542,150577,0,5.172799353398081,5.183118293599748,18.890009472617383,0.171941071279321,0.6565821240794563,0.8822315615259733,0.6988077853610619,-100,-0.1435757558772151,0.1630973343896262,0.26880256704932787
3736,233,152821,152945,0,0.1527178637296204,0.0391724742575489,10.97829780941598,0.4374366772393934,0.8923373014969335,0.5114593936617959,1.9998340559516643,-100,-0.0679819601368998,0.1353678465574202,0.10320606380966524
3736,233,152946,152985,0,0.1394006962562378,0.0996410110466951,10.057421865046027,0.2269692873955693,0.4726574149086682,0.8645084461609956,1.343365704683933,-100,-0.0093088803349373,0.11721217025270028,0.21951982245342286
3738,598,153547,153601,0,0.2768446725621634,0.0048891332848684,0.341129780536609,0.3309943419264786,0.7468540541673961,0.0329336067359306,1.1077865175203805,-100,-0.1315645383183629,0.20525307176557656,0.007869422011436476
3753,656,154257,154297,0,0.2694717623227335,0.0855819832561816,14.078620700930164,0.295570675626746,0.7387129476060631,0.7868843058882558,1.014862793105216,-100,-0.2140576934053858,0.2601472725806337,0.1958381083570474
3809,887,155722,155781,0,20.570043111619427,20.177996090560036,26.662219321647285,0.1196587377565608,0.8753248819922881,0.1217790291503888,0.5827521787259364,-100,-0.1657946598975021,0.1872538607922334,0.03296058297593093
3809,887,155782,155813,0,20.241946519037068,20.152740781725434,24.236693742278508,0.0971348377583771,0.4590155106482179,0.0903654735409631,0.2857710683823704,-100,0.0069680624601388,0.13382322558539766,0.028980000704709498
3897,1549,157371,157423,0,20.64851063700772,20.2837910377652,39.0465587716114,0.2817613096164168,0.8791455865630873,0.0743102038556315,0.9530999213169836,-100,-0.0069214406840092,0.23558965240948054,0.0192148048799225
3897,1549,157436,157469,0,20.1535134550088,20.12517300029606,38.10038695132053,0.1966814689718155,0.8817864483553919,0.0904262713407675,0.6266931413640435,-100,-0.2084121805557217,0.21713932038197825,0.028888597195279288
3897,1549,157470,157507,0,20.04910165644524,20.12253152740828,38.32145359301059,0.1881882316348505,0.8885238302595724,0.0854197998495891,0.6947339350527741,-100,0.0219661695347028,0.21420205872648557,0.023896457480770707
3912,291,157897,157931,0,0.2806174845116046,0.0237415041837451,0.2111957575600143,0.2451196867534971,0.8630332045822928,0.1413268821015506,0.867522816098895,-100,-0.2674271480292504,0.2745085581332007,0.037024393407678255
3938,78,159511,159620,0,0.1805360410940193,0.0014741974508036,0.5997734542532913,0.4333824630055373,0.7761270278345621,0.0203107043199786,1.872180979297912,-100,-0.0145346108153866,0.20159372395360234,0.0035316606053905613
