,scenario_id_num,sbject_id,stable_start_index,stable_end_index,subject_is_sdc,speed_mean,leaderSpeed_mean,spacing_mean,spacing_stdev,speed_var,leaderSpeed_var,spacing_var,Position_num,laneID,cal_acceleration_mean,speed_std,leader_speed_std
34,232,777,17400,17487,1,0.1160411827863999,0.0580308258781884,9.305248700983354,0.1668860714619034,0.8864226246931722,0.2656952414753299,0.8257384031159827,0,0,-0.1078069496086284,0.2185396305566891,0.0406411056537322
35,242,112,17685,17801,1,0.0005980505548463,0.0747970751873229,8.844460972852538,0.1159921669435957,0.0015960160338079,0.7112489193753871,0.6301666777146355,0,0,1.2966992669675854e-05,0.0003010598234834,0.1004864254391274
36,252,2128,18207,18261,1,14.33906384534358,14.715682094339131,25.9106410712758,0.5051677078651443,0.3729794862278162,0.6994743037096551,1.96202071503366,0,0,0.0666227153097118,0.0759332362714566,0.1677994269877253
37,257,989,18473,18538,1,0.0006319175602481,0.1389698385092621,8.829261626331487,0.1338377400231858,0.0017585256545705,0.8722203734782078,0.6902741478289496,0,0,-0.0002207176724131,0.0003304335455054,0.156944314358174
38,272,1912,19658,19780,1,0.0008694656241355,0.1166783662106846,8.870303398237665,0.2882146216320134,0.0285979395177625,0.7910859119000565,1.3615383394308314,0,0,0.0022253488695127,0.0025998741560144,0.185774867437744
39,283,1232,19858,19889,1,0.0897025067107298,0.6310446847615537,9.669433880615715,0.5566016097405166,0.4090004304721958,0.8300897577035574,1.725564115569863,0,0,0.1277677695993796,0.1356427639331114,0.2534156941756353
40,283,1232,19936,19979,1,3.596300856318437,3.2734347730377387,13.355663116668184,0.5562030569387058,0.8634623103172459,0.7718478277791547,1.523072618513439,0,0,0.137606690098315,0.2166036461266699,0.1474923075983833
41,290,2227,20565,20604,1,12.09030509378779,11.955773495166952,33.15406216033555,0.229826307265981,0.8982830995666475,0.6953702400030171,0.6254279677620858,0,0,0.0401692179004171,0.2321969957215544,0.1771156592273267
42,291,1120,21034,21215,1,0.0007127173586208,0.0964057831130924,9.38157667784009,0.3918310822335007,0.0019361757472738,0.7550143814410374,1.5576169353799347,0,0,-7.021562833415545e-05,0.0003807440543206,0.0958966395097722
43,310,1057,22249,22279,1,0.6977228078963734,0.2372462739555143,9.67580606903979,0.4217249285317063,0.8850921589016472,0.5710552737969834,1.4094121300682758,0,0,-0.2962114837072429,0.2730664685056662,0.1532735286093542
44,310,1057,22280,22418,1,0.030685880278538,0.0593709231248672,9.026250987178347,0.1546269437272492,0.3055385920507048,0.1996092770162736,0.5312274130275974,0,0,-0.0230804685948705,0.0731196693516169,0.0367409869973403
45,312,5559,23723,23797,1,0.0006786520704915,0.202678583494599,8.977757951645183,0.3494551608324572,0.0019692551976547,0.8313128590795446,1.4023481214443958,0,0,-8.716679378291465e-05,0.0003796950088517,0.1686943794600041
46,316,1628,27209,27337,1,0.0006810864017005,0.0828545405908233,9.088620674157037,0.1862435585685554,0.0016343659107928,0.6885457574315507,0.9293667925383337,0,0,-9.026390803454496e-05,0.000382458351887,0.1039188678177543
47,327,565,27409,27439,1,15.31584604615816,14.97090124900458,40.89219174760601,0.1841175391438975,0.8779900932962637,0.8157298089418497,0.8029670665177093,0,0,-0.119223091309757,0.2554618693111324,0.2187193253622227
48,327,565,27563,27603,1,0.2213771645454448,0.0617384120721298,8.216070812432983,0.1972617375960028,0.8599574917142337,0.1967588773420065,0.7489979839123677,0,0,-0.2245945163210077,0.261075582071752,0.0447152205528227
49,332,599,27770,27801,1,0.2665422754102765,0.0570262826103688,8.89758514737722,0.2019298410994694,0.8482530303830224,0.2280831546787399,0.7035398638924804,0,0,-0.2770791896857813,0.2727529915926585,0.0493411027151247
50,333,2963,27954,28030,1,0.0005984639165174,0.0877567788943574,8.567657288772542,0.1180943759986639,0.0013007416371945,0.7124398757334418,0.6061499813545268,0,0,-9.652283854648984e-05,0.0003220363305976,0.1261294309555561
51,373,3008,29546,29579,1,18.764540223829894,18.36653435600227,25.24730719593251,0.4188580113940349,0.3674707279231839,0.7953874772992648,1.326616463848584,0,0,-0.1170335161853563,0.097871462718306,0.2317059394404862
52,373,3008,29580,29623,1,18.720375886359164,19.13368381416972,25.750523803677225,0.524289144348105,0.2872310637868587,0.8227609683238306,1.8186917128466789,0,0,0.0009029392312856,0.0878905536013039,0.1667170042820939
53,383,8521,29704,29773,1,2.920878273369232,3.158302543629888,21.09489150359669,0.3418932227682786,0.2625744594512689,0.8330451257282756,1.5950227824320429,0,0,-0.0161499140278066,0.0634549900025174,0.258976221079237
54,438,3744,30648,30688,1,0.2552681373814735,0.0,8.765335342958052,0.2912957031888755,0.8636505467111691,0.0,1.0033850661263184,0,0,-0.2215903087596074,0.2667251388033717,0.0
55,440,941,30851,30885,1,0.2249390723878197,0.1232972172032678,7.928041597966417,0.1444460257103486,0.8499658180179748,0.3638348805104481,0.5384146388906395,0,0,-0.2618600769031888,0.2590960316176253,0.0844735177998308
56,442,297,30932,30984,1,14.587139081334564,14.68887282241328,25.75570385651188,0.2673084616779418,0.8749982533646179,0.875157244481592,0.9903938532669868,0,0,0.1744380341268732,0.2887150937128856,0.1970000039534268
57,442,297,30985,31020,1,15.016989652066805,14.73814963562733,25.365146855102527,0.2235314503263661,0.2580934500168474,0.779478573608607,0.8358285259778029,0,0,-0.0042778891856778,0.0807981057192048,0.2062576061519279
58,470,5780,31789,31824,1,12.926993946018683,13.08295623823228,28.22241865621408,0.1455385646649303,0.8031268655165338,0.8448465649631309,0.5341865687520837,0,0,0.2217200082485857,0.2247240755097327,0.2305528646329686
59,474,556,32062,32092,1,0.0007259163052288,0.2997454197105264,9.17397047398908,0.2518500941492049,0.0043062899681972,0.8212176467756352,0.8948400226244182,0,0,-0.0007358061720411,0.0008294873530436,0.2630447066003156
60,474,556,32144,32258,1,0.0715480546478951,0.0535992084619245,9.297059297610778,0.1451861863033724,0.89194341461892,0.2002331655876411,0.652736082543873,0,0,-0.0820243710889828,0.1852790196524432,0.0371688744711976
61,476,4462,32456,32537,1,0.0007510742355215,0.0967560905592212,8.295973665622974,0.1271367840465783,0.0035760589987769,0.7770383343715893,0.6981793570555848,0,0,8.444950346208537e-05,0.0005967254668438,0.1373185510506078
62,484,781,33446,33545,1,0.0005861080591189,0.0894585667432702,8.72035395894561,0.1640454741247242,0.0014125193223888,0.8107924528871089,0.7585163224786466,0,0,-7.115839639128077e-05,0.0003207204345153,0.1121334617417602
63,492,2563,33914,34038,1,0.0595626204471924,0.0,8.640656797860565,0.1227326797742427,0.839290579811797,0.0,0.6988404664939054,0,0,-0.0731073965992617,0.1600174647206793,0.0
64,505,3321,34240,34273,1,17.946683231112726,17.44655898348879,54.76265247000671,0.4748817178100734,0.0671732497216304,0.8139015581501852,1.63456756020598,0,0,5.710673209264727e-05,0.0212927389606512,0.1918743532461246
65,508,840,35326,35366,1,14.751641292789268,14.809025272767778,29.475689716580536,0.2017782751355133,0.8568672141937768,0.6709527206708401,0.6785069940188038,0,0,0.0255113481035927,0.2489228058454044,0.177185627186271
66,550,3162,36111,36170,1,0.1254528738590486,0.0452019698027419,7.602839257882646,0.1343542608318093,0.8677581684209784,0.2359810455500317,0.6256747663430948,0,0,-0.1572284102342232,0.2224886144567786,0.0347952741847615
67,567,1066,36881,36960,1,0.1046063034376026,0.0782328604536848,8.24647137313854,0.1509183687133133,0.8585806303787594,0.6067075821127591,0.6976801917306261,0,0,-0.115970529329084,0.2069620138183782,0.115907541960912
68,580,3250,37160,37206,1,0.0005514280701414,0.2215964675620863,8.588638635506017,0.2091608812563326,0.0014745503234495,0.8615180062664376,0.8923350605551601,0,0,-9.278486284006806e-05,0.0003149268814833,0.2163752686156926
69,585,1533,37746,37776,1,5.135748812329023,5.142228856846239,13.735267415950592,0.1341592552988028,0.4718664192462869,0.8516058379504505,0.3995712821015438,0,0,0.0837030414460753,0.1143584823472292,0.2145405865101306
70,585,1533,37780,37856,1,5.856676975643565,5.979942471070496,14.52310835084021,0.208854576800104,0.8819033539632901,0.8887908185454831,0.9461128618476824,0,0,0.1199424555297836,0.2126441686300899,0.182628143538935
71,585,1533,37858,37924,1,6.679865194506986,6.77047419987364,15.514764865226926,0.1584894298055932,0.8989692108732399,0.6709875789058826,0.5992271050417877,0,0,0.0027119999513955,0.2892256154170501,0.1391543535959172
72,586,1124,38057,38140,1,0.0835635557386891,0.127185848190092,8.66734699080824,0.207971508089996,0.8842878585829287,0.6256862687359901,0.9792225040466302,0,0,-0.1178035503981603,0.1891772258226108,0.1524847263604035
73,588,222,38441,38531,1,0.0956026796449802,0.0724710545016156,9.417972674705654,0.1245146939597972,0.8650355972961018,0.4432575660525383,0.6672042820622899,0,0,-0.1021842516452708,0.1964742243341835,0.0598754547144231
74,599,3895,38733,38815,1,0.1004635220724682,0.1014230409319774,8.410691215577575,0.1254763900471118,0.7519599041726032,0.7092293065339825,0.5700554958563355,0,0,-0.0905532603294619,0.1914911629396371,0.0995602366046198
75,605,1266,39504,39534,1,0.4765491393735258,0.1376528879209509,9.053334034910884,0.3345490721409889,0.8899132844187783,0.4906690615358967,1.0444131102408782,0,0,-0.3006935950579573,0.270311617293989,0.1397933349866803
76,605,1266,39535,39632,1,0.0049040913931103,0.0922603054710775,8.81735748751845,0.167104461596894,0.0854039383757522,0.78125,0.8194172494625338,0,0,-0.0102175164644384,0.0127291106791226,0.1429991646131454
77,634,1561,41842,41900,1,1.4439091573820884,1.331203680636447,11.204475245128965,0.208119661837517,0.350128765764045,0.713540873220993,0.6789870760228478,0,0,-0.0593390195027146,0.1026374487302613,0.1433429111727349
78,634,1561,41953,41987,1,0.6642861120912911,0.1197449054552749,10.563396538603977,0.6437364980405412,0.2876996052102141,0.8620960694336225,1.9551322136101348,0,0,-0.0296283478157508,0.0842694990671839,0.1973542253662474
79,634,1561,41988,42039,1,0.1296533431861475,0.2470107122681458,9.276184519791318,0.3242342483209394,0.4676743209234833,0.8615508173138057,1.154897282086539,0,0,-0.0820368533721857,0.1471339558865602,0.2945832708792414
80,642,175,42806,42867,1,0.0006606097982948,0.1720914854024154,8.410994063683319,0.1809597327405889,0.0015789662338176,0.8410705479120504,0.8601009485324216,0,0,5.003359185927432e-06,0.0003619569431699,0.1891785819037322
81,650,268,43361,43526,1,0.0006511014156472,0.0785059330871752,8.918191428077623,0.2174955037783235,0.0018428537676938,0.7551227729369691,1.067043991622988,0,0,-2.779879753807053e-06,0.0003477833577009,0.1056071517785038
82,657,2434,43995,44128,1,0.1101959860689283,0.1852727341178195,9.060925732076363,0.4629739242241555,0.8663711955453329,0.8974290679943235,1.7418135736253255,0,0,-0.0042587397093083,0.2245492195897022,0.2476224180057973
83,668,3077,44677,44716,1,0.2274683011404212,0.0363402944378686,7.928263222197287,0.2083479203098301,0.899265928951436,0.065028423160529,0.7594125892468417,0,0,-0.2446331915226291,0.2519431630238295,0.0172078815902825
84,676,1679,45086,45136,1,9.338899471974385,9.230766601949714,22.64455963464821,0.1848242024987315,0.6735317118557731,0.8733357572113061,0.6405025215761562,0,0,0.1158469923158621,0.1515053994048885,0.2171458319755025
85,680,1942,45885,45944,1,0.0006495301149721,0.2183703330633148,9.132952003451337,0.2823802230671563,0.0014250828652751,0.8084712712744152,1.227090287331583,0,0,-8.660636040856668e-05,0.0003331119590496,0.1789473155661634
86,694,7500,46083,46158,1,0.0005987231954807,0.0967845276628638,8.905828054116617,0.1311437992124279,0.0015222329193762,0.7132166699411769,0.6560232534900354,0,0,-1.3111213552622175e-05,0.0003375307807517,0.1265143126665162
87,706,1025,47174,47253,1,0.0327029751336036,0.1014900660184167,7.858595512644312,0.1956164662375885,0.787868997126298,0.2840857071833761,0.6025051685121827,0,0,-0.1176643270314504,0.126089134201507,0.0778350307344743
88,720,3119,48203,48237,1,1.7114751005768225,1.4404789329469678,15.956028317775496,0.347472852343063,0.8122735835415031,0.8087960793286255,1.1311726536463524,0,0,-0.2535465901779506,0.2181577686686981,0.1932215916026217
89,733,1215,48489,48633,1,0.0404850587506268,0.0,8.557566253448439,0.0753184103332683,0.852311833886736,0.0,0.5389084489623812,0,0,-0.0623633322787047,0.1495935130419919,0.0
90,741,251,48634,48700,1,0.0782726776628098,0.1176594871546671,8.250817849288188,0.1156342808403397,0.4662886728753164,0.8624651924684035,0.5140258886353504,0,0,-0.0695098473367936,0.1307659692731717,0.1674905608899395
91,748,160,48890,49027,1,0.0815533231407462,0.0,8.586926850772382,0.2071544386750398,0.8732150027079288,0.0,1.079163084344108,0,0,-0.0668215066284555,0.1934641585990407,0.0
92,756,2771,49108,49222,1,0.1095754152518014,0.0,8.547514609952458,0.2657182888750082,0.8789924791207762,0.0,1.2225571970076334,0,0,-0.0803241609137263,0.2131904447072893,0.0
93,785,3055,49227,49258,1,17.312883979486916,17.2555592229623,29.671995029718925,0.1322127792606719,0.6937761719521198,0.891181104562385,0.4028868161355312,0,0,-0.2243188014789283,0.22299591907635,0.2193125773500635
94,785,3055,49259,49289,1,17.298513825933398,17.539474090167435,30.29320056685396,0.2137267059540448,0.5193828967631937,0.8668995435179632,0.7100456316493045,0,0,0.1698689416096319,0.1507396261696178,0.2235951275773312
95,785,3055,49290,49348,1,17.346789105909426,17.34705972023075,30.58430836669165,0.1732045201439221,0.3255286701106286,0.8885390454262989,0.5116480171652675,0,0,-0.0168493844438949,0.0992319881447953,0.1866677025225344
96,785,3055,49349,49420,1,17.028400611159825,16.95679431634062,30.05725773519961,0.1914245274418999,0.6052990472821413,0.7885954107092132,0.6677361009788285,0,0,-0.050244202677344,0.1604241774691372,0.1903676453856242
97,806,2898,49618,49744,1,0.0021018042303868,0.1301850850629593,8.824620554801543,0.3111952792699142,0.0574132988830322,0.830078125,1.53874256758988,0,0,0.0042407380499581,0.005919698422043,0.1919519096292647
98,807,90,49815,49964,1,0.0006160960959292,0.1834691988118161,8.927759846293188,0.3941682426060669,0.0016793804978409,0.7725032928769063,1.7224021671325502,0,0,-4.599184246516881e-05,0.0003540693203898,0.1399459451043125
99,814,40,50046,50083,1,0.2675906360299188,0.067747901848323,9.108253364197322,0.2312894609748312,0.8944578371535383,0.1812694437069817,0.8161116123418406,0,0,-0.2490745371074956,0.2750495110074784,0.0431888648044258
100,814,40,50084,50175,1,0.0007701239999071,0.0945934552201665,9.171743503078446,0.1261218613453627,0.0028301666747391,0.7818308938918277,0.6167939472159905,0,0,-0.0010706984932756,0.0005143892161664,0.1164210004873778
101,819,1277,50451,50606,1,0.0666160830180502,0.0,8.545558054347538,0.1863031181713334,0.8509999777516112,0.0,0.9936533371309136,0,0,-0.0592665378833154,0.1602631320523192,0.0
102,828,396,50607,50646,1,0.0096408811109578,0.2327678235434296,8.592428423951576,0.1752525824076727,0.1191584123966801,0.8513156718655012,0.7963522441182498,0,0,0.0297934955519997,0.0262804341261671,0.2620994014817941
103,840,453,50942,50975,1,0.2857511792359133,0.0567422915400137,9.19102488555159,0.2144125891327452,0.8907844073467018,0.1506755893783791,0.778517583333711,0,0,-0.287516453473439,0.2449724208037918,0.0394292249172931
104,848,784,51001,51197,1,0.0338654736248548,0.0,9.146268649798293,0.1009302489328142,0.5469248492568692,0.0,0.6360827757951064,0,0,-0.0277332664439549,0.1015947740185923,0.0
105,859,415,52380,52410,1,16.648174403947976,16.93998537528002,28.61635069717352,0.2457208561101673,0.296553325780696,0.8591651216637324,0.8502494746583729,0,0,0.0956596536100169,0.1105977512606042,0.1848693379945035
106,859,415,52411,52455,1,17.140745454404414,17.386113282295714,29.63794946962141,0.3224353310338407,0.5917357428227881,0.8405202390110276,1.0932716239005664,0,0,0.1328459967710529,0.1875132821216611,0.1819730458721834
107,859,415,52456,52569,1,17.75141230106502,17.80213402407881,30.923090081100703,0.3284669581744975,0.7452459455274436,0.8984043116383909,1.2097518747441889,0,0,0.0133887172815683,0.1789884432057848,0.2031076186947467
108,866,2276,52589,52620,1,14.454606049616672,14.19982758318218,50.69371614444012,0.2963983122147134,0.5732366425824118,0.7491799594554571,0.9755473708294176,0,0,-0.1843175002918737,0.1750227071129625,0.2260223636149347
109,868,3167,52774,52909,1,0.000631442747857,0.0918084544712733,9.4092489166836,0.2310794694422535,0.0016061308700184,0.7771818945661119,1.143702234307618,0,0,-1.9375180990912524e-05,0.0003385469508932,0.1103215162509493
110,870,160,52971,53032,1,0.0007188306664661,0.1503200033467366,9.928208050900036,0.1739479625045237,0.0016138821685685,0.8058041716805291,0.8364526321826098,0,0,-4.939838899888651e-05,0.000348365905832,0.1860099999776463
111,872,3420,53287,53323,1,19.923877131438623,20.3941456339434,37.60748953684848,0.4972630267072439,0.6698863602277321,0.8950766480421208,1.715319262413182,0,0,0.1925671478414459,0.1872567446874666,0.2401067543555348
112,875,3590,53430,53564,1,0.0735933035989599,0.0,8.632231966921237,0.1782365631521485,0.8495299733386014,0.0,0.946192392787614,0,0,-0.06697073223904,0.1788733326386722,0.0
113,878,123,53567,53680,1,0.001237603150949,0.2018800033439878,10.019621446550588,0.575960019267042,0.0192962017635321,0.4375487724637966,1.981961743643371,0,0,-0.0008013936403179,0.0027986654300957,0.1299320312863184
114,878,123,53681,53732,1,0.0006186921883866,0.2365596101919974,11.389599641579142,0.2778686160421584,0.001412876595921,0.6269799817695975,1.0331555800437275,0,0,-3.701018952436923e-05,0.0003328247031887,0.1578097998098882
115,929,863,53763,53837,1,19.7573605262844,19.79508807728497,31.72013414131898,0.1338041624003356,0.3545312857463045,0.8328959032658609,0.4782207441730648,0,0,0.0148971054192214,0.0835459492856713,0.1584859091295204
116,929,863,53868,53902,1,18.97896640654917,18.68203615594052,30.70348690050976,0.3030880503645832,0.6554364912534361,0.8894207712564537,0.9821493990984642,0,0,-0.1553502534876201,0.2445424965962627,0.2219216318488651
117,929,863,53914,53960,1,18.13933557795102,18.02044031864237,29.14044407101992,0.2586677817077052,0.883990046370549,0.862172581981067,0.9463809818388568,0,0,-0.1836398977766845,0.2911400747739421,0.2010496608511224
118,941,4535,54884,55071,1,0.0510111348145483,0.0,8.604168609340046,0.1487466003981079,0.8442572966404243,0.0,0.9142146279082812,0,0,-0.0483066959625957,0.1475066170608545,0.0
119,950,4515,55488,55528,1,12.81348016220891,13.137640608262412,33.79312256322852,0.2897792435986918,0.418629000977706,0.7172527321222351,1.0764987125473624,0,0,0.1076872958462272,0.1122816268001257,0.1910122846601992
120,955,1858,56173,56257,1,0.1094989086066683,0.1368363210444197,9.215240223412074,0.2088260078425341,0.8699528266804752,0.4808521847122287,0.7189864833136905,0,0,-0.1092152885821312,0.2153664707742544,0.1032897724442406
121,978,1477,56652,56795,1,0.0013311166667913,0.1507756276133832,9.339937001066458,0.4065879407005167,0.0555492110171191,0.8794563284968219,1.945215153163448,0,0,0.0039016773022585,0.0052107504958504,0.1819916768403449
122,978,1477,56796,56826,1,0.5817112604482512,0.7425592774938047,11.269359903565196,0.1987859698197218,0.887922747760921,0.4358548248487203,0.6690308476200411,0,0,0.2982175313257212,0.2670137594342004,0.09969283357324
123,992,190,56843,57040,1,0.0334565819841842,0.0,8.626754710370177,0.0952072601793575,0.6319364437897274,0.0,0.6364205805518743,0,0,-0.0318907864883096,0.1069617880376666,0.0
124,993,7950,57524,57568,1,3.505716513242806,3.523924180117357,12.61777317390304,0.0956179027307603,0.7470545135281608,0.8059881583971809,0.3534712006488192,0,0,-0.1266444375847659,0.2160884330185416,0.2095285347809692
125,996,5698,57778,57816,1,3.467217803808078,3.2759242310522843,38.44645971624175,0.2351690904927954,0.6779485596165471,0.881904486256611,0.8215071574352422,0,0,0.1802009012296993,0.158342260161631,0.2201354396230065
126,1011,2430,57871,57914,1,14.279901691387105,14.167172866025949,26.72640117167948,0.2286748366982999,0.8832550986799212,0.8947254222026775,0.6438278862180908,0,0,0.2110432654378612,0.2654834709374261,0.2190428956688963
127,1011,2430,57957,57994,1,15.43839923156354,15.721682171767954,26.381906451882944,0.2785666112148739,0.752552133843789,0.8642326773890883,1.0878686198841372,0,0,0.1994886483666793,0.2472297423314563,0.2282660744067346
128,1011,2430,57995,58029,1,16.259469124340598,16.292000540396753,27.08963615746529,0.0854004965602348,0.6160633780419502,0.6332635791211274,0.3074210118980076,0,0,0.1597842352382698,0.1593421292659157,0.1760241290462174
129,1018,3576,58094,58126,1,0.625143869228931,0.0,10.297067685100018,0.5972639172234627,0.4094000054435709,0.0,1.9938183368342024,0,0,-0.1378674765783929,0.1002030662973536,0.0
